pub-uid	0	1	2	3	4	5
10.3855_jidc.7324	0.0014459745357436778	0.0014494054552147593	0.13422023911261255	0.0014549957935040062	0.001447717650373123	0.8599816674525519
10.1097_MD.0000000000003336	0.0009906056225332206	0.07974546031432829	0.3231117734588466	0.0009911754399800762	0.0009855110539482848	0.5941754741103636
10.1128_AAC.01049_15	0.001008526319952863	0.994982239321529	0.001000798610380165	0.0010025679662960534	0.001002023019637373	0.0010038447622045866
10.1016_j.pneumo.2015.09.006	0.0016781457278172561	0.0325209380494272	0.41771346442793106	0.0016744566680311525	0.0016802364001519928	0.5447327587266414
10.1093_jac_dkv354	0.0030435677443834525	0.19477996135741096	0.43312014128412785	0.003048580194114729	0.0030800520080567807	0.3629276974119063
pub-0374	0.0011745952617552306	0.37654003002202535	0.0011731557377742624	0.6187698582410961	0.0011692923436889182	0.0011730683936600733
10.1186_s12916_016_0610_x	0.0008721473286632917	0.0008751279000220036	0.7887102028457186	0.0008814938569071977	0.0008735454456979789	0.20778748262299096
10.5588_ijtld.15.0360	0.001598193718682088	0.016798559022521947	0.6707572530490739	0.001611189842668843	0.0015936724104939387	0.3076411319565593
10.5588_ijtld.15.0575	0.0012889525114411701	0.0012798253113437312	0.26158112407347167	0.0012878233572973096	0.019977739031830605	0.7145845357146156
10.5588_ijtld.15.0318	0.0013355048108534685	0.041893911142302946	0.07641999634030275	0.13756154792518688	0.0013313167824080157	0.741457722998946
10.5588_ijtld.15.0470	0.0016125298748463062	0.05358938426014682	0.0016100897437199566	0.9399547024511156	0.0016148512017963017	0.0016184424683750678
10.5588_ijtld.15.0666	0.02826039106639861	0.0014325603107516263	0.1520354894831762	0.0014192212927170485	0.00142063251093438	0.8154317053360223
10.1128_AAC.02941_15	0.004037146780771053	0.9446639179772375	0.004008514572636268	0.039278927609736204	0.0039876728717057235	0.004023820187913259
10.1183_13993003.02146_2015	0.0013574665774990472	0.22563210626785282	0.001354828908156779	0.001350504331921561	0.0013530654126517958	0.768952028501918
10.5588_ijtld.15.0645	0.030378991318438978	0.0013541556777454098	0.0013604327361524291	0.7458237826367197	0.0013490642384010759	0.21973357339254246
10.1371_journal.pone.0151724	0.0012051325140413033	0.09530679117742445	0.10810492896849785	0.0012161211470968032	0.001209991946970831	0.7929570342459686
10.1371_journal.pone.0152507	0.0016380436262013265	0.0016312656759745994	0.001627224248679743	0.0016256573493866324	0.4955894808945441	0.4978883282052136
10.1371_journal.pone.0152283	0.0008775727479289977	0.0008778968225630767	0.6838581694035419	0.0008936943324623068	0.0008822695117833095	0.3126103971817205
10.1186_s12916_016_0576_8	0.0014345470209863947	0.0014330288942871216	0.2936595942546353	0.3256593328737563	0.0014336722561486754	0.37637982470018627
10.1371_journal.pone.0149806	0.019625832529379172	0.0012412518098169232	0.22864876960104583	0.2494748572827434	0.09542162524624911	0.4055876635307657
10.1371_journal.pone.0151303	0.0012680826794317559	0.1588842019441819	0.40555209393279373	0.0012633470981763398	0.0012614637122809417	0.4317708106331354
10.1371_journal.pone.0150849	0.0014203986161397104	0.0013957009184910698	0.5775331703968556	0.0013936204723654978	0.0013982479047101107	0.416858861691438
10.1371_journal.pone.0144249	0.0010234245970461313	0.0010233262635097468	0.08840377809124833	0.0010208493596899593	0.0010200447451279278	0.9075085769433779
10.1128_mSphere.00043_15	0.0009042479931752351	0.564563120085041	0.3001328316244131	0.0009005899591518396	0.13259466678502374	0.0009045435531950628
10.4103_0971_5916.182625	0.37748009706057434	0.5844778243366577	0.0013834895422188463	0.03390190661574838	0.0013757298458834403	0.0013809525989172148
10.3390_s16030376	0.001979958598004587	0.5963342474724066	0.001995323049214343	0.3957278327527096	0.0019713516546128996	0.001991286473051938
10.1016_j.tube.2015.11.007	0.3059984271728595	0.6316967822412699	0.05932847977760879	0.000994003140593207	0.0009860861729903245	0.0009962214946783656
10.1016_j.tube.2015.12.003	0.0008343780766835601	0.9789945240988479	0.0176645560678172	0.0008350985859312149	0.0008385384263084827	0.0008329047444116016
10.1016_j.clinthera.2016.01.023	0.5136209016218041	0.0012011104923134387	0.08192490489604341	0.1140704070005315	0.0011982686843117411	0.28798440730499575
10.1093_ejcts_ezv228	0.0008198385037528491	0.0008209268355481623	0.0008240425737597815	0.0008203239764209738	0.01952586964262858	0.9771889984678898
10.1093_jac_dkv407	0.0011295941053163924	0.0011294924129469199	0.001131241755320181	0.27696373283358866	0.001125833859443902	0.7185201050333839
10.1016_j.jiac.2015.12.009	0.0014994538291337592	0.8463579746648205	0.14764683971671144	0.0015050158311160306	0.0014930578895498538	0.001497658068668225
10.1016_j.jgar.2015.11.006	0.001311742412282169	0.040671507300863975	0.001316386445601683	0.04223826088132669	0.0013071278091996432	0.9131549751507259
10.1371_journal.pone.0150487	0.0009617275871872181	0.000962741796635895	0.10006851202832144	0.7486874005915543	0.0009646362937702396	0.14835498170253097
10.1007_s00253_015_7210_0	0.001431553844450151	0.12113719051339732	0.03993126708157413	0.7810159638768281	0.055041124769104964	0.0014428999146451846
10.1016_j.diagmicrobio.2015.10.017	0.44416698375408886	0.41399161435592857	0.0016604170433177248	0.1368572446739576	0.0016576255141142542	0.0016661146585929857
10.3201_eid2203.141971	0.001947958314609644	0.0019421098820402833	0.6080111302122615	0.0019448004764705956	0.0019494414480230287	0.384204559666595
10.5588_ijtld.15.0637	0.0017133870277096788	0.0017138368234498838	0.08126931769079485	0.9118634262869056	0.0017212028216179846	0.0017188293495219175
10.5588_ijtld.15.0433	0.0015021924290062603	0.0015022135695840946	0.23199878796495862	0.1316723785663837	0.0014956684033860634	0.6318287590666812
10.3201_eid2203.151227	0.0018633393016835632	0.001864998320411993	0.001872654261568806	0.37066906938287747	0.0018689778076595531	0.6218609609257987
10.3201_eid2203.151788	0.002232970904287197	0.0022347226465201727	0.07816507138466328	0.0022380274602846555	0.0022344041052591193	0.9128948034989854
10.1371_journal.pcbi.1004749	0.06388585629588937	0.06038755935686439	0.3798887156708738	0.0014055875308416133	0.0014170323187222568	0.4930152488268085
10.3892_etm.2015.2966	0.0010540306219660779	0.03793925233394185	0.0010575571999872592	0.001055607266367646	0.052549700651501115	0.906343851926236
10.1371_journal.pone.0150054	0.0008873920054107207	0.023647919609443558	0.2834545793241389	0.12639360613288383	0.000888217801157296	0.5647282851269656
10.1371_journal.pone.0149326	0.0008705350138691942	0.9956399694980804	0.0008718022958163728	0.000867680243336216	0.0008770822496792773	0.0008729306992185101
10.1371_journal.pone.0149167	0.001355251411789618	0.46944937150166266	0.216192019374246	0.057380696502146465	0.2542761537158716	0.0013465074942836828
10.1371_journal.pone.0149258	0.0010044893110667573	0.11110372806910483	0.07630059961081569	0.8095795679236022	0.0010056325432159547	0.0010059825421944607
10.1186_s12995_016_0093_x	0.0011909878596429526	0.0011876264396660178	0.7417249062833828	0.0011991422832777381	0.16450178520102554	0.09019555193300512
10.1016_j.ejps.2015.12.013	0.0014944239537228725	0.6045035179540078	0.3895142050473627	0.0014916660822863678	0.0014982100145698987	0.001497976948050322
10.1038_srep17850	0.0014704646987788595	0.18989949800934208	0.0014779405763160611	0.8042012967159979	0.001466996711936092	0.0014838032876290923
10.1016_j.molstruc.2015.10.047	0.0014949991185936077	0.47395032316982033	0.5200676402231639	0.0014941019329434034	0.0014968591145159342	0.0014960764409628665
10.1186_s12890_016_0187_3	0.0008868603115532698	0.03688932005523487	0.0008926623864649724	0.0008896837658461836	0.0008859278627640312	0.9595555456181366
10.1183_13993003.00724_2015	0.16824401960087532	0.0016281247286102306	0.0016294339832622097	0.0016256688478246215	0.0016303903279429133	0.8252423625114846
10.1183_13993003.01333_2015	0.0014120780979953768	0.0014102291791775608	0.10476875409417351	0.8895892666062503	0.001408140177046125	0.001411531845357171
10.3967_bes2016.010	0.2608862212328838	0.3169863080862483	0.0017001561698108407	0.0016954227693950137	0.0016902908426977318	0.41704160089896436
10.1093_jac_dkv345	0.0010670864520934368	0.8868078926571796	0.10893770661635789	0.0010608135976746475	0.001061317161735725	0.0010651835149586386
10.1093_jac_dkv353	0.0013201554951060858	0.9121876884444639	0.0013234698815565284	0.0825274029409101	0.0013157231215074048	0.0013255601164559123
10.1016_j.eimc.2015.04.003	0.30506648030362554	0.0009006046859446423	0.0008996192082041447	0.0008965138499239438	0.000903282007159748	0.691333499945142
10.1016_j.clnu.2015.02.007	0.0009359880650656848	0.1621409825209959	0.02943413514541604	0.0009273847049262483	0.4347113367507325	0.37185017281286364
10.1016_j.arbres.2015.03.010	0.1796800869712207	0.08672846008341355	0.3452312711506191	0.08068215944878142	0.0016637834944683986	0.3060142388514968
10.1111_tmi.12648	0.0012123372913624138	0.0012147062544623042	0.3738939537888632	0.0012191080133175773	0.001215517565248176	0.6212443770867463
10.1177_0284185115575196	0.0011248007756642102	0.0011277627800123802	0.0011256617846116686	0.0011265799433059058	0.42686654219043174	0.5686286525259739
10.5588_ijtld.15.0268	0.31504206947473984	0.3655013682597202	0.004307576571732078	0.004324824842294579	0.004283965393676177	0.3065401954578372
10.5588_ijtld.14.0986	0.0016273446673913388	0.08406958446152053	0.05612151438977152	0.7499473852303178	0.0016284402723930112	0.10660573097860587
10.5588_ijtld.15.0962	0.08087985950236752	0.05410887314923342	0.0013541943612189666	0.001356077011062081	0.0013627212684661836	0.8609382747076518
10.5588_ijtld.14.0961	0.0012951100562418449	0.011122649237642198	0.035083306487304025	0.0013065144681994108	0.02057254970374718	0.9306198700468654
10.1093_jac_dkv360	0.0013611788950482259	0.6825915814033833	0.001359352451732262	0.0013624303894984107	0.0013607589417104467	0.31196469791862735
10.1186_s40249_016_0103_3	0.0011363482157579596	0.001131263511848957	0.9776034975616823	0.0011291942960186512	0.001132654859612781	0.017867041555079403
10.1371_journal.pone.0147529	0.00174661234538783	0.16910828296322847	0.04583310459720046	0.0017613141778018906	0.0017403833253745542	0.7798103025910067
10.1186_s12889_016_2711_z	0.0010644120853739816	0.001069953386854178	0.15125017863491433	0.0010736923991093268	0.0010657788468804894	0.8444759846468677
10.1016_j.jchromb.2015.11.058	0.0012667078798480698	0.8557327830425661	0.001275550083088675	0.13916910375427885	0.0012773242445520314	0.0012785309956662569
10.1371_journal.pone.0146106	0.7134772875648215	0.0009632710646762333	0.1350563688468679	0.1485870303845586	0.0009552366140648257	0.0009608055250108315
10.1371_journal.pone.0146340	0.0012018187333131464	0.0012053710858922586	0.21951928215521332	0.08552309098329375	0.0011966828668531792	0.6913537541754342
10.1186_s12879_015_1331_z	0.19937164124579637	0.3175019199681469	0.073462127670791	0.04524097427005163	0.0008505266029122963	0.3635728102423017
10.1590_S1678_9946201658077	0.0016649239236121195	0.04987734766658884	0.1552273503655675	0.0016695614682528878	0.09131572879070955	0.7002450877852691
10.4415_ANN_16_04_23	0.0023777602010018914	0.3077271320059216	0.2826941971406657	0.0023668257464173922	0.02174172286021681	0.3830923620457765
pub-0445	0.0009509611875058012	0.0009555284342976687	0.000958653025810111	0.41738212173228617	0.000952263852068867	0.5788004717680314
10.1136_bmjopen_2016_014386	0.000964859542537965	0.0009622463534374746	0.4154457343308096	0.0851948662353006	0.05365664269154901	0.44377565084636533
10.2174_1570180812666151016205422	0.0027890566376985314	0.7729183505510776	0.21593477471609882	0.002790095042472988	0.0027799837641885646	0.0027877392884634875
10.2147_PPA.S116860	0.26164989735756844	0.00097491009752486	0.0009796597602548388	0.0009812968071323148	0.0009797699298752184	0.7344344660476442
10.4314_ahs.v16i2.30	0.0013951997287160174	0.0014076913790762753	0.07133258029225877	0.001396334390941003	0.11290516380381724	0.8115630304051906
10.1155_2016_3474396	0.001509768265347326	0.42010153080557316	0.09871073242559134	0.47663755730104646	0.0015257232008504596	0.0015146880015912123
10.1155_2016_2628913	0.0013784030333706529	0.122887465562142	0.0013898061797634872	0.22213830017119532	0.0013713708133923478	0.6508346542401362
10.2147_PPA.S105655	0.07120222702383416	0.0011089344513780794	0.45118267254976685	0.001109208226619611	0.0011125700491771042	0.47428438769922426
10.1099_jmm.0.000203	0.0012021872262572145	0.5457026291510748	0.0012031984201477319	0.4494901184348586	0.0011979842664123286	0.0012038825012494856
10.2174_1573413711666150901203515	0.001231646867212664	0.7443865906183341	0.04991221541358886	0.001233190332654604	0.2020012156060359	0.001235141162173917
10.5578_mb.10339	0.0007152089078198789	0.2699943819073635	0.000718078232849275	0.7271436505937685	0.0007128177680727255	0.0007158625901260036
10.1155_2016_9051865	0.0011249041866584692	0.12564428336935313	0.12256297832447663	0.0011313993684561375	0.21665940921035978	0.5328770255406958
10.1007_s11418_015_0937_1	0.002146446870703783	0.989277537406191	0.002142760452093056	0.002142420169087237	0.0021441319003925254	0.0021467032015325205
10.1111_tmi.12625	0.054312066033176176	0.0012974506970871386	0.1301282915869054	0.03333478027401059	0.012965333158315892	0.7679620782505049
10.1128_AAC.01035_15	0.0013676864625540544	0.9931636080129732	0.00137085649768743	0.0013606814360574396	0.0013617763547589736	0.0013753912359689702
10.7150_ijbs.13805	0.00153975657162201	0.5756237306675922	0.19248250609171688	0.0015501144194098348	0.22725580358250883	0.0015480886671501298
10.1016_j.bjid.2015.09.011	0.001035335729718952	0.15101854213854504	0.10054158617561341	0.0010353735167511746	0.0010359635591296289	0.7453331988802419
10.1016_j.tube.2015.10.012	0.0020160404440252412	0.9783540786488962	0.002018144491453773	0.01358857908187304	0.002009327400847745	0.0020138299329036974
10.1128_JCM.01904_15	0.0012116002675299068	0.06557171913492976	0.0012132151617408977	0.9295890937686329	0.00120561926398756	0.0012087524031789787
10.1371_journal.pone.0145380	0.056878567553620224	0.053331726897979506	0.13242711461341516	0.04423163429316365	0.0011255116425328152	0.7120054449992886
10.1186_s12866_015_0613_3	0.9338617287489017	0.019333627870115295	0.000980276128341721	0.017702864433619313	0.0009791611341986547	0.027142341684823313
10.1371_journal.pone.0144656	0.0008907945429216398	0.0008903425098284256	0.33668387674994393	0.593831265502361	0.000891027060505514	0.06681269363443954
10.1016_j.bmcl.2015.08.012	0.0028883367489699993	0.7482900678557673	0.002896645975679127	0.0028926093248163843	0.24014639504434943	0.0028859450504178175
10.2807_1560_7917.ES.2015.20.49.30087	0.001521220006708041	0.0015232506398401512	0.31990400350084536	0.001522058753388385	0.048217613794225844	0.6273118533049923
10.1186_s40360_015_0036_7	0.0008116809693293016	0.0008183663292440283	0.0008175945337126748	0.0008187499574655448	0.0008142328589799716	0.9959193753512684
10.1016_j.pneumo.2015.05.003	0.001055629266945886	0.09372084432283444	0.49502832010836095	0.001064593698053624	0.22600024122686507	0.18313037137694016
10.1016_j.pneumo.2014.12.009	0.0015124434534813285	0.18219945906164275	0.33316012195372224	0.0015093082867170503	0.03204813939043748	0.4495705278539992
10.1128_AAC.01028_15	0.0011940395935935346	0.9940400585834656	0.001189503721050399	0.001195297976660522	0.0011852611912260972	0.00119583893400407
10.1371_journal.pmed.1001932	0.0005021933221956075	0.0005014008510157985	0.0005020320078369044	0.09317846832043881	0.0005013755163349609	0.9048145299821779
10.15537_smj.2015.12.12155	0.00106489173606387	0.001067711100140596	0.001067410220302831	0.0010676211190410534	0.0010660309351245875	0.9946663348893271
10.1093_jac_dkv247	0.02512696346889688	0.40559366638610655	0.14422535700841946	0.0012506018505798948	0.0012495918489856582	0.42255381943701154
10.1128_JCM.01179_15	0.2711842061065672	0.3007041728902533	0.0012625955212049332	0.4243333295591284	0.001255670872943513	0.0012600250499026266
10.1128_JCM.01824_15	0.004932243125233925	0.00493958919376032	0.004913506061779099	0.9753862230156265	0.004912170694447639	0.0049162679091525685
10.1016_j.cmi.2015.08.023	0.4706539489699625	0.37732605921633705	0.14906878350595457	0.0009881106051410594	0.000977483852350064	0.0009856138502544738
10.1093_trstmh_trv092	0.0014401912416334363	0.001443203913496246	0.0014459479725442911	0.2885238492545354	0.15658814672625285	0.5505586608915378
10.5588_ijtld.15.0216	0.02478791073615139	0.06642231051311413	0.30349188153082735	0.001082321448231161	0.016261736343990384	0.5879538394276855
10.5588_ijtld.15.0341	0.0013074071727970263	0.0013076279008149114	0.4410029246040691	0.057056657847343505	0.0013054515019260374	0.4980199309730495
10.5588_ijtld.15.0327	0.5961075591342371	0.0032815879104573925	0.14278020254972884	0.0032815629917596688	0.0032809288953931353	0.2512681585184239
10.5588_ijtld.15.0274	0.0031090007190348046	0.56669420588539	0.1255197342669896	0.003113757234471352	0.003124012114282192	0.29843928977983225
10.5588_ijtld.14.0956	0.0011366151329813168	0.0011335676026822633	0.0011404518893109832	0.8114512015372042	0.0011347731404050627	0.18400339069741606
10.5588_ijtld.14.0847	0.001459298761178299	0.4304027224096985	0.0014539453296887155	0.5637771267145755	0.0014511510007209807	0.0014557557841379663
10.5588_ijtld.15.0136	0.001508326773333119	0.050324104184397145	0.001510336059426779	0.9436347688335415	0.0015067738573867823	0.0015156902919145415
10.1016_j.tube.2015.07.003	0.0018968019062353516	0.9905694318418347	0.0018793503721013796	0.0018784070144197249	0.0018849636299710431	0.0018910452354378847
10.1038_srep17507	0.0015217651746945399	0.5341828445258774	0.0015206718629980575	0.0015086466253885263	0.33093856152032125	0.13032751029072018
10.1016_j.ejmech.2015.10.008	0.002205184408749149	0.9888996174232444	0.0022137712309535855	0.002212198483427598	0.0022572924465173554	0.00221193600710787
10.1136_thoraxjnl_2015_207374	0.0011142566310122465	0.0011147247073220417	0.0011268876653654392	0.0011173163874218601	0.0011146250556624032	0.9944121895532161
10.1007_s00284_015_0891_x	0.0014837915035752994	0.4518349476926459	0.19250153076047	0.07325925296035869	0.2794354669146347	0.0014850101683154548
pub-0492	0.0013288441743561257	0.018839501691399262	0.0013305715673043732	0.9475904743743631	0.029571888977119123	0.0013387192154581307
10.1186_s12879_015_1253_9	0.0008457803373782512	0.0008453429689792122	0.2699050704255257	0.30132175493813945	0.000845407550197822	0.42623664377977954
10.1371_journal.pone.0142425	0.002210663237125237	0.0555935222857466	0.5019359614724438	0.0022231285535685356	0.0022015109073069677	0.4358352135438089
10.1371_journal.pone.0142873	0.0008978019171952227	0.0008990118172984473	0.0009013897859387722	0.0009010675584455012	0.04002440931050504	0.9563763196106171
10.1099_jmm.0.000164	0.0015214953897357535	0.001530365095766499	0.13423141966269272	0.8596558402936942	0.0015309812042898936	0.0015298983538209244
10.1093_jac_dkv215	0.06598343271501791	0.0012184661902278635	0.0012139438427782028	0.0012129372620040845	0.0012114717541907816	0.9291597482357811
10.4103_0971_5916.171284	0.001309570325244132	0.10951868379437253	0.05249769394058028	0.6099994835938305	0.0013224320450576177	0.22535213630091497
10.4103_0971_5916.171285	0.0012000841227902273	0.19221577941422155	0.12611238734819585	0.44235022907103255	0.0012025979834071779	0.23691892206035267
10.1016_j.ijid.2015.09.020	0.0030382657877775308	0.0030565388562203595	0.3658144561333819	0.0030393217891488515	0.00304989841246027	0.6220015190210111
10.1016_j.rmed.2015.07.006	0.001179857192803066	0.05806920546162748	0.01958549502048438	0.9188043257283307	0.001178663730823512	0.001182452865930777
10.1136_thoraxjnl_2015_207245	0.024772096415700107	0.0014894324188758962	0.06744326412564063	0.0014801922513847131	0.04902479357694232	0.8557902212114563
10.5588_ijtld.15.0328	0.0014167185991725262	0.0014161068181359007	0.0014233269293660814	0.5688924160190412	0.0014158053810325343	0.4254356262532519
10.5588_ijtld.15.0361	0.02940897838326608	0.0016860617619919964	0.48616170876787196	0.0016896452175241615	0.015070934178992605	0.4659826716903532
10.1016_j.apjtm.2015.10.014	0.0012085426993306346	0.10620458986932096	0.00120719507125034	0.07421077069822585	0.0011981129746258007	0.8159707886872463
10.3201_eid2111.150813	0.1501883677749086	0.004954401209285525	0.579753722131381	0.004956656657809632	0.004975055583727356	0.2551717966428878
10.1016_j.jiph.2015.05.003	0.00138297703058421	0.8118990269828356	0.001384755607057639	0.18256949485799953	0.0013804086646588198	0.0013833368568642074
10.1016_j.diagmicrobio.2015.07.008	0.14779785684683552	0.2826497639482751	0.0019251964396540644	0.5637688322076351	0.001922207400275118	0.0019361431573250347
10.3945_ajcn.115.113886	0.3836381488473459	0.13515376606120116	0.0011210241838434782	0.0011199871308051426	0.19248575862758122	0.28648131514922304
10.1111_tmi.12581	0.012203338666283854	0.001306555484892558	0.001293469959860211	0.7232961084665692	0.0013058714088287258	0.2605946560135654
10.1111_tmi.12566	0.0011543091271045453	0.0011542621826256382	0.05779190991385876	0.05429740492438065	0.0011547559126817684	0.8844473579393486
10.1186_s12879_015_1214_3	0.000933205961504945	0.000935783955336715	0.000939853190209243	0.0009361887715772832	0.0009365363543218343	0.99531843176705
10.1186_s12913_015_1145_0	0.0007439912090341886	0.0007454374745060701	0.3389506712447299	0.3757297225437763	0.0007445267700837781	0.28308565075786984
10.1186_s12879_015_1202_7	0.0010595859929961073	0.0010651302086320295	0.13951876089548584	0.15860988452681068	0.0010514395904488716	0.6986951987856265
10.1186_s12866_015_0566_6	0.0009946307554492943	0.0009950907665519843	0.00099787586955058	0.9950128730412953	0.0010005104731914951	0.0009990190939613397
10.1016_j.bmcl.2015.08.046	0.0020165240565690606	0.7125219968500273	0.002025650207951743	0.002022406357782914	0.27939711707295234	0.0020163054547167854
10.1371_journal.pone.0139986	0.0011495581642936407	0.0011493801458422942	0.0011544047069099216	0.0011465037854803935	0.11920007076182	0.8762000824356537
10.1186_s12889_015_2327_8	0.0013940188987157246	0.0013953493388634717	0.0014044612908309063	0.0013967642288796227	0.0013941271832895487	0.9930152790594207
10.1128_AAC.01404_15	0.0012088687790755383	0.4169497211825304	0.2051862625524421	0.0012053514534774007	0.0012071951422742886	0.3742426008902003
10.1128_AAC.00764_15	0.43589804580501706	0.1737731251468499	0.1477993243742217	0.03841158224532217	0.0012820105587860375	0.20283591186980302
10.3855_jidc.6162	0.00144234997480592	0.0014411395424637036	0.20455926065578267	0.0014396143842973265	0.06396362573301892	0.7271540097096315
10.1016_j.ijid.2015.08.013	0.0012278235069798735	0.0012332025190160524	0.23315897347796433	0.13065855269654872	0.001221183110709485	0.6325002646887815
10.1055_s_0041_105904	0.004335579655769179	0.0043482794044297024	0.7945908396766372	0.004296683965492596	0.004292194669755819	0.1881364226279156
10.4103_0255_0857.167336	0.0010261158387373638	0.43093325902609303	0.0010272965190185313	0.5203735384754499	0.001020126497487443	0.04561966364321374
10.1016_j.bbapap.2015.05.003	0.0012380930871082035	0.9937970847961787	0.0012445218269370529	0.0012404958342018867	0.0012386570664662153	0.0012411473891079513
10.1016_j.diagmicrobio.2015.06.020	0.14711372717816695	0.6312786481460189	0.001923640713720183	0.21582334694082217	0.001922178107624886	0.0019384589136470052
10.5588_ijtld.14.0826	0.01942205448431124	0.0012643202437036718	0.1436209192949103	0.0012596393407450952	0.001255424360536806	0.8331776422757929
10.5588_ijtld.15.0183	0.001289662948983226	0.001288646538798055	0.0012889812672712932	0.7754799791132431	0.0012926895582561838	0.21936004057344816
10.5588_ijtld.14.0936	0.0015377389679681179	0.6837748379727485	0.0015440634462421737	0.310050648136034	0.0015475785251214936	0.0015451329518855455
10.5588_ijtld.15.0148	0.0017091083266837239	0.24025018451016214	0.0017137952459228873	0.0017163588532063624	0.6938655662531955	0.060744986810829425
10.1007_s00216_015_8928_3	0.0019217683344574146	0.6873952945321607	0.0019379054680623753	0.10980268055138691	0.19700866036595008	0.0019336907479824464
10.1007_s00438_015_1048_0	0.5251386583110833	0.45002769475050186	0.0013454572486962712	0.020806390303839975	0.0013399028913145873	0.0013418964945638425
10.1186_s12889_015_2338_5	0.0009847695946280442	0.000985819526863631	0.4395131983131057	0.1312806237447905	0.0009855907358620236	0.42624999808475006
10.1016_j.ejmech.2015.07.039	0.003224625700969512	0.6044730352845106	0.38264897168975487	0.003211724225743364	0.0032165536637463266	0.003225089435275417
10.1016_j.bmcl.2015.07.057	0.002373333580540473	0.9695121467821917	0.021057921694334177	0.0023533330797202183	0.00235102968838161	0.0023522351748318884
10.1371_journal.pone.0137791	0.0011321541142923035	0.5110012206426809	0.0011377277309803102	0.41945934526019474	0.06613927565452653	0.0011302765973251663
10.1016_j.jprot.2015.07.031	0.0014167934280443233	0.9396562029176876	0.05466310180706178	0.0014279310405109528	0.0014155553175960202	0.001420415489099343
10.1371_journal.pone.0135003	0.0010548197146897419	0.5471812694285151	0.001057413695700186	0.16232923034758434	0.00105102767708617	0.2873262391364244
10.1128_JCM.01257_15	0.0012423188167346494	0.19875078210660532	0.11938224075653228	0.6781319744139394	0.0012442982037297627	0.0012483857024587614
10.1101_cshperspect.a017863	0.002005136669618149	0.10845149269323465	0.45676967637304644	0.0020008820750699657	0.001989619145488409	0.42878319304354245
pub-0541	0.2049592628936201	0.0007939698748115493	0.000799002539651873	0.0007935423343244364	0.000800567232323341	0.7918536551252687
10.4103_0971_5916.166599	0.0011401123787926758	0.7177729766336425	0.035663982795013885	0.0011422922449815362	0.24313509680818693	0.0011455391393825666
10.1093_jac_dkv150	0.0013659106162036711	0.9931730650153667	0.0013711834248474563	0.0013683202451437008	0.001357343512939871	0.001364177185498533
10.1093_jac_dkv128	0.16904158769206598	0.6809168061447505	0.0016580193042510663	0.1450882346294814	0.001641020062994991	0.0016543321664561567
10.1016_j.jphotobiol.2015.04.001	0.0015062186797546728	0.3724307933052307	0.435906293476253	0.001507068772994495	0.0015258875066228325	0.1871237382591443
10.1016_j.jiph.2015.04.021	0.001609821415537964	0.0016204897605244775	0.7675729926219133	0.22597672307314107	0.0016055877153275907	0.0016143854135557808
10.1016_j.ijantimicag.2015.06.008	0.001364109496985038	0.6770529587928066	0.04848361834582252	0.0013645225298693025	0.0013662014977482955	0.2703685893367683
10.1016_j.tube.2015.04.012	0.8010584395200598	0.11266343033647319	0.08261988335887764	0.0012276497474724855	0.0012153474442238269	0.0012152495928928896
10.1016_j.tube.2015.05.013	0.5259271570550795	0.37291714852704666	0.0013494482316602685	0.09708271828247397	0.0013470090878547445	0.001376518815884725
10.5588_ijtld.15.0167	0.0011621987654224118	0.0011691275180164833	0.0011640435392343868	0.03346583610683497	0.0011627652214085654	0.9618760288490833
10.5588_ijtld.15.0158	0.001331686486313706	0.0013301173462232682	0.5811555280325643	0.4135153179810654	0.0013268047530732817	0.00134054540075989
10.3343_alm.2015.35.5.494	0.001398265899091097	0.5317386164100991	0.00140464419417015	0.46263629372156995	0.001412715077807051	0.0014094646972627775
10.4103_1119_3077.154212	0.0015228192568310672	0.0015220340350452044	0.496314614590299	0.0015275307489216285	0.0015309856033063874	0.49758201576559674
10.1371_journal.pone.0135802	0.0011812100300384128	0.0011788811131251229	0.44174531934989086	0.0011785268351920909	0.001177403651898993	0.5535386590198546
10.1186_s12889_015_2128_0	0.000760166096078512	0.0007619338095102572	0.8669970290807933	0.0007606624327416573	0.0007627089258298198	0.12995749965504633
10.1371_journal.pone.0135695	0.8843497262524603	0.06560270116332362	0.026639255593917322	0.0009548069041794317	0.000944949154782924	0.02150856093133636
10.1371_journal.pone.0134597	0.04628254528177876	0.0009760289713766669	0.1923924134228468	0.27112993514326544	0.000971665713280804	0.48824741146745165
10.1371_journal.pone.0135205	0.0014928681810960432	0.0014958847218637208	0.0014961342569214467	0.02468952850030189	0.0014983546003476864	0.9693272297394692
10.1186_s12889_015_2105_7	0.38728720018493856	0.32050021761072855	0.0010273395050652433	0.2273004043318397	0.0010205827930260655	0.06286425557440183
10.5372_1905_7415.0904.416	0.11925490361767747	0.27731148015837803	0.0013421064081517028	0.001342568251906688	0.1497916104001061	0.45095733116377995
10.1590_0074_02760150100	0.5310645743765932	0.46288913900706014	0.0015175937956212226	0.0015088311726419086	0.0015059385489225449	0.0015139230991610378
10.1016_j.ijpharm.2015.07.001	0.001171881604422108	0.4387729113221701	0.058147430649649286	0.05695790172118811	0.4437717148918457	0.0011781598107247296
10.1093_jac_dkv110	0.0013847051492235007	0.9930613296768778	0.0013912803311971207	0.0013942593027794934	0.0013829481125946117	0.0013854774273275416
